household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
1113,30733637259,248,50000,1,0.89,3270,0,1630,36,0,0
683,29847806846,203,50000,1,1.99,3124,0,1645,30,0,0
121,29741426716,197,50000,1,2.5,3177,-1.49,2012,29,0,0
1409,28393875674,117,50000,1,1.89,3238,0,948,17,0,0
1409,29361085493,179,50000,1,1.89,3238,0,906,26,0,0
997,27361431746,33,50000,1,2.5,3182,-1.09,1522,5,0,0
1113,28124575945,96,50000,1,2.5,3270,-1.09,1030,14,0,0
203,28273880965,107,50000,1,0.59,3274,-0.06,1517,16,0,0
1675,27956451513,82,60000,2,1.5,3235,0,1844,12,0,0
1420,30591251330,238,60000,1,1.99,3297,0,1342,35,-1,0
2182,31427002805,300,60000,1,0.59,3262,-0.1,1938,44,0,0
1675,29332931401,176,60000,1,2.75,3235,-1.31,1652,26,0,0
683,29847806846,203,60000,1,1.54,3124,-0.85,1645,30,0,0
1675,29908730146,208,60000,1,2.75,3235,-1.53,849,30,0,0
683,30220086608,226,60000,1,1.61,3124,0,1515,33,0,0
1675,30589387198,235,60000,2,10.38,3235,-15.6,1807,34,0,0
1182,28261160549,105,60000,2,6,3287,0,1034,16,0,0
121,29741426716,197,60000,1,4.99,3177,-1,2012,29,0,0
1675,29332931401,176,60000,2,2,3235,-0.7,1652,26,0,0
1675,30828712214,256,60000,2,2,3235,-0.7,2140,37,0,0
1675,27904040658,77,60000,1,1.5,3235,-0.89,1409,12,0,0
683,29741441180,197,60000,1,3.23,3124,0,1232,29,0,0
2144,27873479098,75,60000,1,4.19,3214,0,1810,11,0,0
506,27604201170,52,60000,1,9.95,3234,0,1258,8,0,0
2182,31204545817,285,60000,1,1.89,3262,0,1445,41,0,0
506,27604201170,52,60000,1,3.79,3234,0,1258,8,0,0
1182,28334130957,111,60000,1,0.62,3287,0,1259,17,0,0
1032,31073043222,274,60000,1,2.19,3087,-0.4,2002,40,0,0
1409,28517258574,121,60000,2,1.14,3313,0,909,18,0,0
1675,28701110908,135,60000,1,1,3235,-0.55,1341,20,0,0
1182,28083870837,91,60000,1,2.01,3287,-0.99,1207,14,0,0
1182,28870526296,146,60000,2,4.5,3287,-1.5,1325,22,0,0
1182,29044566186,154,60000,1,2.25,3287,-0.75,1306,23,0,0
1182,29046166196,156,60000,1,2.25,3287,-0.75,1312,23,0,0
1182,29127801391,161,60000,1,3,3287,0,1433,24,0,0
1182,29360576026,177,60000,2,6,3287,0,1210,26,0,0
985,29681311551,194,60000,1,1.29,3076,-0.26,1758,28,0,0
1032,31034890485,271,60000,1,1.29,3087,-0.36,1042,39,0,0
908,28285352063,108,60000,1,4.99,3182,-1,1712,16,0,0
1182,30795606757,252,60000,1,0.88,3267,-1.11,1653,37,0,0
2182,29302837658,174,60000,1,2.95,3262,0,2031,26,0,0
1182,28350473535,114,60000,1,0.67,3287,0,135,17,0,0
1675,27676201390,58,60000,1,2.49,3235,0,2022,9,0,0
486,30636771192,242,60000,1,0.75,3217,-0.14,1411,35,0,0
1814,30860121094,258,60000,1,3.85,3274,0,1656,38,0,0
1814,30636857123,242,60000,1,3.99,3274,0,2123,35,0,0
997,28156912530,98,60000,1,1.75,3191,-0.24,2029,15,0,0
755,27640055266,55,60000,1,1.19,3131,0,759,9,0,0
755,27652050791,56,60000,1,1.19,3131,0,1131,9,0,0
755,27723740277,62,60000,1,1.19,3131,0,759,10,0,0
755,27723741014,62,60000,1,1.19,3131,0,1211,10,0,0
755,27976216876,83,60000,1,1.19,3131,0,1457,13,0,0
755,28681330980,134,60000,1,1.19,3131,0,1124,20,0,0
1409,29045812066,156,60000,2,1.98,3313,-0.8,1723,23,0,0
62,27771348934,66,60000,1,0.79,3236,-0.86,1742,10,0,0
1675,28125285204,96,60000,1,0.79,3235,-0.86,920,14,0,0
364,27360107324,31,60000,1,0.79,3313,-0.19,1818,5,0,0
32,28011732285,86,60000,1,1.55,3257,0,1821,13,0,0
1675,28701110908,135,60000,3,3,3235,-1.65,1341,20,0,0
1182,28225188484,103,60000,1,3.99,3287,0,2228,15,0,0
1032,31842132422,327,60000,2,7.98,3087,0,2047,47,0,0
1409,30063010494,215,60000,1,2.5,3238,-0.45,847,31,0,0
1675,30589387198,235,60000,1,2.5,3235,-0.49,1807,34,0,0
2182,29144608214,163,60000,1,0.99,3262,-0.2,2213,24,0,0
2182,29872791599,205,60000,1,1.19,3262,0,1540,30,0,0
997,31363387658,294,60000,1,1.69,3182,-1.7,2037,43,0,0
364,27360107597,31,60000,1,1.5,3313,-0.59,1909,5,0,0
506,27604201170,52,60000,1,1.49,3234,0,1258,8,0,0
1957,28641340435,131,60000,1,1.5,3272,-0.49,1058,19,0,0
1032,29512090429,186,60000,1,1.99,3087,0,932,27,0,0
121,29741426716,197,60000,1,1.5,3177,-0.49,2012,29,0,0
1409,30243505592,228,60000,1,1.99,3238,0,858,33,0,0
1814,30636857123,242,60000,2,3,3274,-0.98,2123,35,0,0
1032,31186482223,283,60000,1,1.5,3087,-0.49,1705,41,0,0
1032,31531720295,306,60000,1,1.99,3087,0,949,44,0,0
1032,31791474940,322,60000,1,1.99,3087,0,1815,47,0,0
1032,31842132422,327,60000,1,1.5,3087,-0.49,2047,47,0,0
1675,29047336540,158,60000,2,1.98,3235,-0.8,1438,23,0,0
601,28297071931,109,60000,2,3,3102,-0.98,1605,16,0,0
1675,31272000346,289,60000,3,1.17,3235,-0.78,1027,42,0,0
1675,31821756679,324,60000,1,2.79,3235,-0.4,1740,47,0,0
1409,28517258574,121,60000,2,1.14,3313,0,909,18,0,0
1182,31049111358,271,60000,2,1.98,3237,-1.4,1745,39,0,0
1675,30828712214,256,60000,2,2,3235,-0.7,2140,37,0,0
1182,28083870837,91,60000,1,2.01,3287,-0.99,1207,14,0,0
1182,28170315595,98,60000,2,4.02,3287,-1.98,1110,15,0,0
683,29360836404,178,60000,1,0.69,3124,-0.1,1347,26,0,0
683,29847806846,203,60000,2,1.38,3124,-0.2,1645,30,0,0
683,30220086608,226,60000,2,1.18,3124,-0.4,1515,33,0,0
1338,28031440374,86,60000,1,1.19,3165,0,1124,13,0,0
1338,28261235940,105,60000,1,1.19,3165,0,1650,16,0,0
1338,28349736514,112,60000,1,1.19,3165,0,1958,17,0,0
997,31035437087,271,60000,1,2.49,3182,0,1543,39,0,0
1814,30755292776,246,60000,2,2,3274,-0.9,1937,36,0,0
212,29775920511,198,60000,1,1.77,3149,-0.84,1015,29,0,0
2182,30541077983,231,60000,1,2.5,3262,-1.94,2217,34,0,0
997,29046330695,157,60000,1,3.19,3182,-1,1140,23,0,0
1182,28170315595,98,60000,2,4.02,3287,-1.98,1110,15,0,0
1182,28297196304,108,60000,1,3,3287,0,1327,16,0,0
1182,28545313926,123,60000,1,3,3287,0,135,18,0,0
1338,28071891207,90,60000,1,0.99,3165,-0.4,1724,14,0,0
1113,29679873707,193,60000,1,1.99,3270,0,1826,28,-1,0
1032,31034890485,271,60000,1,1.99,3087,0,1042,39,0,0
1113,31137107001,279,60000,1,1.99,3270,0,1542,41,0,0
1988,28224164332,102,60000,1,1.69,3214,-1.7,1807,15,0,0
1409,30678270067,243,60000,1,2.69,3313,0,906,35,0,0
1409,28856455232,145,60000,1,0.65,3313,0,929,21,0,0
1182,31396021359,297,60000,1,2,3267,0,1508,43,0,0
997,27361431746,33,60000,1,2.39,3182,0,1522,5,0,0
997,29197667908,167,60000,1,2.5,3182,-1.24,1842,25,0,0
1675,31272000346,289,60000,2,2.38,3235,-0.32,1027,42,0,0
1675,27904040658,77,60000,1,1.17,3235,-1.18,1409,12,0,0
1675,27956451513,82,60000,2,2.34,3235,-2.36,1844,12,0,0
1675,27904040658,77,60000,2,1.1,3235,0,1409,12,0,0
1409,28517258574,121,60000,2,1.14,3313,0,909,18,0,0
1959,29741515603,196,60000,2,5,3271,-0.58,1307,29,0,0
1814,30755292776,246,60000,1,1.5,3274,-0.49,1937,36,0,0
1988,27855602541,73,60000,1,0.99,3214,0,1539,11,0,0
1814,31427120424,300,60000,2,2.78,3274,0,1252,44,0,0
1113,28124575945,96,60000,1,1.04,3270,-0.45,1030,14,0,0
1675,29047336540,158,60000,1,0.79,3235,-0.3,1438,23,0,0
1814,30755292776,246,60000,1,0.69,3274,-0.4,1937,36,0,0
1182,27891612309,75,60000,1,3.5,3287,-0.79,1700,11,0,0
1182,28225188484,103,60000,1,2.5,3287,-1.79,2228,15,0,0
1675,30244166714,228,60000,1,2.98,3235,-0.81,1632,33,-1,0
997,27404686350,36,60000,2,0.67,3182,-0.15,1502,6,0,0
1409,28856455232,145,60000,1,0.41,3313,0,929,21,0,0
1182,30795606757,252,60000,4,1.72,3267,0,1653,37,0,0
2230,28350715060,114,60000,1,1.59,3128,0,139,17,0,0
1957,28641340435,131,60000,1,0.4,3272,0,1058,19,0,0
1957,28641340435,131,60000,1,3.59,3272,-0.72,1058,19,0,0
997,29605285324,191,60000,1,1.39,3182,0,928,28,0,0
997,31556442723,308,60000,1,1.79,3182,0,2034,45,0,0
2182,29186005963,166,60000,1,0.99,3262,-0.4,1345,24,0,0
1814,30860121094,258,60000,4,3,3274,0,1656,38,0,0
1675,30912531614,261,60000,1,2.98,3235,-0.81,1653,38,0,0
2,28517296871,121,60000,1,2,3278,-1.19,2043,18,0,0
1182,31049111349,271,60000,1,2.09,3237,0,1742,39,0,0
1182,29513258664,186,60000,1,1.5,3287,-0.35,2117,27,0,0
364,28260021260,104,60000,1,1.49,3313,0,1447,16,0,0
2230,28924660018,148,60000,1,1.19,3128,-0.3,132,22,0,0
1814,30636857123,242,60000,1,1.29,3274,-0.2,2123,35,0,0
52,28123813628,94,60000,1,1.99,3091,-0.8,2006,14,0,0
1814,31427120424,300,60000,2,2.78,3274,0,1252,44,0,0
997,27788516169,68,60000,1,2.69,3182,0,1306,10,0,0
1032,28856632264,146,60000,1,1.09,3111,0,1654,22,0,0
1409,30192611948,224,60000,1,1.49,3313,0,1635,33,0,0
1675,31061661742,273,60000,1,2,3235,-0.35,1811,40,0,0
1409,28621613592,129,60000,1,6.49,3313,0,1003,19,0,0
506,27604201170,52,60000,2,13.98,3234,-6,1258,8,0,0
1957,27955786182,82,60000,1,2.49,3272,0,1556,12,0,0
1182,27891612309,75,60000,1,1.79,3287,0,1700,11,0,0
1032,28680002895,133,60000,1,1.69,3087,-0.1,2211,20,0,0
1113,30733637259,248,60000,2,1.78,3270,-1.6,1630,36,-0.2,-0.2
1032,30753603617,245,60000,1,0.99,3087,-0.8,2125,36,0,0
997,31035437087,271,60000,1,1,3182,-0.19,1543,39,0,0
1675,27904040658,77,60000,1,0.79,3235,-0.1,1409,12,0,0
849,30168171210,221,60000,1,4.29,3068,0,1232,32,0,0
2182,31634832799,310,60000,1,4.49,3262,0,2151,45,0,0
922,27955715572,82,60000,1,4.99,3027,-0.4,1257,12,0,0
1957,27386635643,33,60000,1,0.88,3313,0,1223,5,0,0
997,27777005976,67,60000,2,1.82,3182,0,1141,10,0,0
1338,28071891207,90,60000,1,0.99,3165,-0.4,1724,14,0,0
1675,31415760478,299,60000,1,2.5,3235,-1.49,1216,43,-0.75,0
1409,30243505592,228,60000,1,1.79,3238,-0.8,858,33,0,0
1675,30179005324,223,60000,1,1.77,3235,-0.82,943,33,0,0
1675,31532440635,306,60000,1,2,3235,-0.69,1334,44,0,0
997,29197667908,167,60000,1,2.5,3182,-0.69,1842,25,0,0
506,27604201170,52,60000,1,2.29,3234,0,1258,8,0,0
1113,29679873707,193,60000,1,2.5,3270,-0.39,1826,28,0,0
1894,28201395124,101,60000,1,2.49,3234,0,2330,15,0,0
997,28012142611,86,60000,2,4.94,3182,0,1920,13,0,0
1675,29047336540,158,60000,1,2.47,3235,0,1438,23,0,0
1182,29314347140,174,60000,1,2.5,3267,-0.49,1821,26,0,0
1559,27855981306,73,60000,1,2,3217,-0.5,1445,11,0,0
1675,27956451513,82,60000,2,2.34,3235,-2.36,1844,12,0,0
2182,27652047013,56,60000,1,2.5,3262,-0.89,1816,9,0,0
1675,30828712214,256,60000,1,2.99,3235,-0.4,2140,37,-1,0
1988,28224164332,102,60000,1,0.98,3214,0,1807,15,0,0
1420,30591251330,238,60000,1,0.75,3297,0,1342,35,0,0
1814,30755292776,246,60000,2,3.76,3274,-2.62,1937,36,0,0
1032,30974085018,265,60000,1,1.5,3087,-0.99,2250,39,0,0
364,28260021260,104,60000,1,5.25,3313,0,1447,16,0,0
1420,30591251330,238,60000,3,1.68,3297,0,1342,35,0,0
1228,31841925002,325,60000,1,0.69,3248,0,2311,47,0,0
1182,28225188484,103,60000,1,1.59,3287,-0.66,2228,15,0,0
1409,30192611948,224,60000,1,2,3313,-1.85,1635,33,0,0
358,31087730811,275,60000,2,3.98,3266,0,1107,40,0,0
486,31257536691,288,60000,1,1.99,3217,0,1724,42,0,0
1957,28641340435,131,60000,1,7.99,3272,-1,1058,19,0,0
1675,29173790312,165,60000,2,11.94,3235,-6.04,845,24,0,0
1420,30591251330,238,60000,1,5.99,3297,-0.8,1342,35,0,0
1409,28856455232,145,60000,2,1.14,3313,0,929,21,0,0
1420,31363019371,294,60000,1,2.49,3297,0,930,43,0,0
1675,30244166714,228,60000,3,2.07,3235,-0.6,1632,33,0,0
1675,30828712214,256,60000,4,3.16,3235,-0.4,2140,37,0,0
364,27622632176,53,60000,1,0.99,3313,-0.4,1853,8,0,0
1071,29907922346,208,60000,1,1.39,3191,0,1901,30,0,0
364,27360107324,31,60000,1,0.79,3313,-0.19,1818,5,0,0
1420,30506122048,229,60000,1,2.69,3297,0,1450,33,0,0
1409,30782935348,251,60000,1,2.19,3313,-0.5,758,37,0,0
1814,30860121094,258,60000,1,7.99,3274,-2.6,1656,38,0,0
997,31228403163,286,60000,1,3.99,3182,-0.5,2103,42,0,0
2182,29513422261,187,60000,2,3.34,3262,-2.24,1853,27,0,0
2182,30912300033,260,60000,2,4.98,3262,0,2336,38,0,0
683,30220086608,226,70000,2,1.3,3124,0,1515,33,0,0
1032,28759847790,138,70000,1,3.39,3087,0,2029,20,0,0
2182,30912300033,260,70000,1,1.09,3262,0,2336,38,0,0
1814,30636857123,242,70000,1,9.99,3274,0,2123,35,0,0
1814,30636857123,242,70000,1,2.5,3274,-0.39,2123,35,0,0
364,27023651934,4,70000,1,2.5,3313,-1.49,1551,1,0,0
364,27179351086,16,70000,1,2.79,3313,-1.2,1836,3,0,0
1182,27556417706,47,70000,1,2.5,3287,-1.79,1749,7,0,0
1182,27891612309,75,70000,1,3.5,3287,-0.79,1700,11,0,0
364,28011632123,85,70000,1,2.79,3313,-1.2,1749,13,0,0
364,28260021260,104,70000,1,2.67,3313,-1.32,1447,16,0,0
1182,30589728000,235,70000,1,4.19,3267,-0.4,2016,34,0,0
1182,30771332017,250,70000,1,2.88,3287,-1.71,1639,36,0,0
1182,30795606757,252,70000,1,2.88,3267,-1.71,1653,37,0,0
1182,31035167883,270,70000,1,4.19,3267,-0.4,1905,39,0,0
1675,29332931401,176,70000,1,4.99,3235,-0.99,1652,26,0,0
1675,31415760478,299,70000,1,4.99,3235,-1.5,1216,43,0,0
1182,30795606757,252,70000,1,3.49,3267,0,1653,37,0,0
1988,27855602541,73,70000,11,41.14,3214,0,1539,11,0,0
1032,31842132422,327,70000,1,2.37,3087,0,2047,47,0,0
1675,28060252142,90,70000,1,2.99,3235,-2.4,1950,14,0,0
364,28260021260,104,70000,1,5.39,3313,0,1447,16,0,0
1675,27820100290,70,70000,1,2.5,3235,-0.79,1045,11,0,0
1675,28334505677,112,70000,1,2.5,3235,-0.79,1257,17,0,0
1675,29908730146,208,70000,2,4,3235,-2.58,849,30,0,0
1675,30589387198,235,70000,1,2.5,3235,-0.79,1807,34,0,0
1675,30912531614,261,70000,1,2.5,3235,-0.79,1653,38,0,0
849,30168171210,221,70000,1,1.67,3068,-0.32,1232,32,0,0
997,30063485136,215,70000,3,2.07,3182,0,105,31,0,0
1338,28349736514,112,70000,1,0.79,3165,0,1958,17,0,0
997,31035437087,271,70000,1,1,3182,-0.19,1543,39,0,0
1559,27855981306,73,70000,1,1.99,3217,0,1445,11,0,0
1675,27956451513,82,70000,2,1.58,3235,0,1844,12,0,0
1675,28334505677,112,70000,2,1.58,3235,0,1257,17,0,0
1675,28925591759,150,70000,2,1.38,3235,-0.2,1727,22,0,0
1182,29241240705,168,70000,1,1.29,3287,0,1113,25,0,0
1959,29741515603,196,70000,1,2.85,3271,0,1307,29,0,0
1420,30591251330,238,70000,2,1.98,3297,-1.6,1342,35,0,0
1814,30636857123,242,70000,2,1.98,3274,-1.6,2123,35,0,0
1814,30755292776,246,70000,2,1.98,3274,-1.6,1937,36,0,0
1814,30860121094,258,70000,3,5.37,3274,0,1656,38,0,0
1032,30132245032,218,70000,1,2.99,3087,0,2210,32,0,0
1814,30636857123,242,70000,1,7.99,3274,0,2123,35,0,0
985,29100237983,159,70000,1,1.29,3076,0,1920,23,0,0
1409,28517258574,121,70000,2,1.58,3313,0,909,18,0,0
1228,30589276083,235,70000,1,0.69,3248,-0.1,1510,34,0,0
1420,30591251330,238,70000,2,1.38,3297,-0.6,1342,35,0,0
997,31228403163,286,70000,1,2.99,3182,0,2103,42,0,0
922,31118623095,277,70000,1,3.15,3214,0,143,40,0,0
364,27316546915,27,70000,1,5.99,3313,-0.4,1653,5,0,0
1176,27771857605,66,70000,1,4.44,3262,-1.95,1711,10,0,0
364,27903336274,76,70000,2,11.98,3313,-0.8,1430,12,0,0
486,28195782189,100,70000,1,4.88,3217,-2.11,1857,15,0,0
1182,30859842803,257,70000,1,5.99,3287,-2,1930,37,0,0
1032,30753603617,245,70000,2,5,3087,-1.38,2125,36,0,0
1476,28031051832,87,70000,1,2.89,3278,0,1803,13,0,0
2230,28350715060,114,70000,1,2.29,3128,-0.6,139,17,0,0
2230,28924660018,148,70000,1,2.99,3128,0,132,22,0,0
1476,29679052023,192,70000,1,2.99,3278,0,1919,28,0,0
997,30886443086,260,70000,1,1.98,3182,-1.01,1816,38,0,0
1420,31531570380,305,70000,1,3.59,3146,0,1007,44,0,0
2182,30754188706,245,70000,3,3,3262,-1.35,2121,36,0,0
1409,30192611948,224,70000,1,1.88,3313,-1.31,1635,33,0,0
2231,28631581844,130,70000,1,3.29,3233,0,1705,19,0,0
1182,29715327134,195,70000,1,0.79,3287,0,1600,29,0,0
1409,28856455232,145,70000,1,1,3313,-0.56,929,21,0,0
997,28800976041,140,70000,1,1.55,3182,0,1359,21,0,0
2144,27873479098,75,70000,1,0.89,3214,-0.1,1810,11,0,0
1409,29394340357,180,70000,1,0.89,3313,-0.1,856,26,0,0
1675,29715716409,196,70000,4,5.16,3235,-0.8,1757,29,0,0
2182,29144608214,163,70000,1,4.99,3262,-1.4,2213,24,0,0
284,29531116865,188,70000,1,5.99,3262,-0.4,1705,28,0,0
2182,30945992558,264,70000,1,5.99,3262,-0.4,2152,38,0,0
1675,31532440635,306,70000,3,3.15,3235,0,1334,44,-1,0
1032,28680002895,133,70000,1,1.69,3087,-0.1,2211,20,0,0
997,31049323325,272,70000,2,2.5,3182,-1.38,2121,40,-0.5,-0.5
601,28297071931,109,70000,1,1.99,3102,0,1605,16,0,0
1675,31272000346,289,70000,1,5.55,3235,-2.74,1027,42,0,0
364,27023651934,4,70000,1,10.99,3313,-1,1551,1,0,0
1675,28334505677,112,70000,1,7.29,3235,0,1257,17,0,0
1113,31137107001,279,70000,1,9.99,3270,0,1542,41,0,0
2182,27471976071,41,70000,1,1.49,3262,0,1332,7,0,0
2182,29513422261,187,70000,2,2.98,3262,0,1853,27,0,0
1182,30089935926,215,70000,3,4.47,3267,0,1413,31,0,0
1182,30795606757,252,70000,4,5.96,3267,0,1653,37,0,0
2182,31204545817,285,70000,1,1.49,3262,0,1445,41,0,0
2182,31544502476,307,70000,1,1.49,3262,0,1911,45,0,0
1894,28201395124,101,70000,1,2.99,3234,-0.5,2330,15,0,0
1228,29513525602,187,70000,2,0.98,3248,-1,1302,27,0,0
1128,29512530136,186,70000,1,1.19,3135,0,227,27,0,0
358,31087730811,275,70000,1,1,3266,-0.39,1107,40,0,0
163,27747900362,64,70000,1,3.49,3168,0,949,10,0,0
1032,28803612958,144,70000,1,2.89,3087,0,1911,21,0,0
358,31087730811,275,70000,1,4.19,3266,0,1107,40,0,0
1228,28394445201,117,70000,1,4.99,3248,0,1019,17,0,0
203,28273880965,107,70000,1,3.69,3274,0,1517,16,0,0
1476,28031051832,87,70000,1,1.35,3278,0,1803,13,0,0
1476,29704621492,195,70000,1,4.99,3278,0,1804,29,0,0
1675,31272000346,289,70000,1,1.29,3235,-0.2,1027,42,0,0
985,29100237983,159,70000,1,2.49,3076,0,1920,23,0,0
1915,28577108353,125,70000,1,2.89,3283,0,2136,19,0,0
121,28606718258,128,70000,1,0.99,3206,-0.3,2108,19,0,0
2182,29513422261,187,70000,1,0.99,3262,0,1853,27,0,0
1182,28349661304,112,70000,1,0.99,3287,0,1337,17,0,0
1182,28261060880,105,70000,1,4.99,3267,0,1416,16,0,0
1814,30755292776,246,70000,1,9.99,3274,0,1937,36,0,0
997,27788516169,68,70000,1,2.29,3182,0,1306,10,0,0
840,30192607229,224,70000,1,2.5,3027,-0.59,1908,33,0,0
997,27404686350,36,70000,1,1.99,3182,0,1502,6,0,0
32,27592377691,51,70000,2,3.98,3036,0,1818,8,0,0
32,28011732285,86,70000,1,1.99,3257,0,1821,13,0,0
2230,28350715060,114,70000,2,1.98,3128,0,139,17,0,0
1420,30591251330,238,70000,1,3.89,3297,0,1342,35,0,0
1957,28641340435,131,70000,1,2,3272,-0.39,1058,19,0,0
284,30541880783,232,70000,1,2.69,3262,0,1207,34,0,0
1182,27891612309,75,70000,1,1.5,3287,-0.19,1700,11,0,0
1894,28201395124,101,70000,1,5.49,3234,0,2330,15,0,0
52,28123813628,94,70000,2,6.78,3091,0,2006,14,0,0
1476,28031051832,87,70000,1,2.25,3278,0,1803,13,0,0
997,31228403163,286,70000,1,2.62,3182,-0.87,2103,42,0,0
1957,28059530729,89,70000,1,1.19,3313,-1.2,1228,13,0,0
1957,28169981924,98,70000,1,1.19,3313,-1.2,1706,15,0,0
1957,29117105693,160,70000,1,1.6,3313,-0.79,1217,24,0,0
32,27819482409,70,70000,1,3.75,3257,0,2009,11,0,0
32,28420217118,119,70000,1,3.75,3257,0,1810,18,0,0
997,29046330695,157,70000,1,2.79,3182,0,1140,23,0,0
997,29197667908,167,70000,1,2.79,3182,0,1842,25,0,0
997,29302845385,174,70000,1,2.79,3182,0,1024,26,0,0
997,29438842579,182,70000,1,2.79,3182,0,2015,27,0,0
997,30590003347,236,70000,1,2.79,3182,0,2019,34,0,0
997,27404686350,36,70000,2,5.3,3182,0,1502,6,0,0
1409,28393875674,117,70000,1,7.99,3238,-2,948,17,0,0
1409,28802065855,142,70000,1,7.99,3238,-2,1141,21,0,0
1409,29361085493,179,70000,1,5.99,3238,-4,906,26,0,0
1409,29888910519,207,70000,1,8.99,3238,-1,849,30,0,0
1409,30192611948,224,70000,1,2.98,3313,-1.01,1635,33,0,0
2144,31555965562,308,70000,1,2.25,3270,0,942,45,0,0
1032,28095480377,93,70000,1,2.65,3087,0,854,14,0,0
1338,28261235940,105,70000,1,0.56,3165,0,1650,16,0,0
62,27771348934,66,70000,1,0.79,3236,-0.2,1742,10,0,0
62,31118458420,277,70000,1,0.79,3236,-0.2,1235,40,0,0
364,28260021260,104,70000,1,1.55,3313,0,1447,16,0,0
1409,28308588745,110,70000,1,1.55,3313,0,950,16,0,0
1409,28802065855,142,70000,1,1.55,3238,0,1141,21,0,0
997,27777005976,67,70000,1,2.79,3182,0,1141,10,0,0
1814,31427120424,300,70000,1,4.99,3274,-3,1252,44,0,0
1722,30589195879,235,70000,1,2.79,3217,0,1215,34,0,0
1409,30678270067,243,70000,1,1.99,3313,-1,906,35,0,0
683,29847806846,203,70000,1,2.49,3124,0,1645,30,0,0
683,30220086608,226,70000,1,1.99,3124,0,1515,33,0,0
997,31228403163,286,70000,1,4.19,3182,-0.06,2103,42,0,0
1814,31427120424,300,70000,2,2.78,3274,0,1252,44,0,0
121,29741426716,197,70000,2,3.34,3177,-3.04,2012,29,0,0
1988,28224164332,102,70000,1,2.39,3214,0,1807,15,0,0
601,28297071931,109,70000,1,0.67,3102,0,1605,16,0,0
882,31556141819,307,70000,1,0.5,3283,-0.17,1709,45,0,0
1032,29099566382,159,70000,1,2.59,3087,0,1410,23,0,0
2230,28924660018,148,70000,1,2.5,3128,-1.19,132,22,0,0
2144,31737650322,318,70000,1,4.25,3270,0,629,46,0,0
997,30874417076,259,70000,2,2.18,3182,0,1751,38,0,0
1536,27801230169,69,70000,1,1.85,3293,0,752,11,0,0
997,31228403163,286,70000,1,1.25,3182,-0.6,2103,42,0,0
596,29812895604,200,70000,1,3.93,3149,0,1014,29,0,0
1182,29044566186,154,70000,1,2.69,3287,0,1306,23,0,0
1182,30771332017,250,70000,1,1.21,3287,0,1639,36,0,0
1988,27855602541,73,70000,1,3.99,3214,0,1539,11,-1,0
1957,27386635643,33,70000,1,2.99,3313,-0.5,1223,5,0,0
1957,27386635643,33,70000,1,1.77,3313,-0.62,1223,5,0,0
997,27831937999,71,70000,1,2.39,3182,0,1907,11,0,0
2144,31555965562,308,70000,1,2.59,3270,0,942,45,0,0
32,28273822100,107,70000,1,2.49,3036,0,1751,16,0,0
997,27447773732,39,70000,1,2,3182,-0.99,2134,6,0,0
1113,30733637259,248,70000,4,5.5,3270,-2.76,1630,36,-0.5,-0.5
1166,30859627489,258,70000,1,1.5,3149,-0.49,1754,38,0,0
1675,30828712214,256,70000,1,6.99,3235,-1,2140,37,0,0
997,31363387658,294,70000,1,4.19,3182,-0.06,2037,43,0,0
997,31821525458,324,70000,1,4.25,3182,0,1102,47,0,0
997,30734102880,248,70000,1,8.99,3182,0,2134,36,0,0
1409,30192611948,224,70000,1,1.19,3313,0,1635,33,0,0
1338,28031440374,86,70000,2,5,3165,-1.98,1124,13,0,0
997,28800976041,140,70000,1,2.99,3182,-0.5,1359,21,0,0
1420,30591251330,238,70000,4,8,3297,-5.96,1342,35,0,0
1814,31427120424,300,70000,3,7.5,3274,-2.97,1252,44,0,0
364,27179351086,16,70000,1,3.39,3313,0,1836,3,0,0
1559,27855981306,73,70000,1,1.5,3217,-0.68,1445,11,0,0
1988,27855602541,73,70000,14,41.86,3214,-14,1539,11,0,0
2144,31395798200,298,70000,16,40,3270,-23.84,1601,43,0,0
62,31203146408,284,70000,1,1.67,3236,-1.08,1216,41,0,0
601,28297071931,109,70000,1,2.15,3102,0,1605,16,0,0
2182,31363375004,293,70000,1,2.09,3262,0,2318,43,0,0
1957,29117105693,160,70000,1,2,3313,-0.99,1217,24,0,0
997,31363387658,294,70000,1,2.99,3182,0,2037,43,0,0
997,27404686350,36,70000,1,2.79,3182,-0.2,1502,6,0,0
2230,28350715060,114,70000,1,1,3128,0,139,17,0,0
1420,31245118861,287,70000,1,1,3297,-0.52,2013,42,-0.75,0
1409,29714990094,195,70000,1,1.29,3313,0,707,29,0,0
1957,28641340435,131,70000,1,1.59,3272,-1.06,1058,19,0,0
1182,31049111349,271,70000,10,10,3237,0,1742,39,0,0
364,27537072814,46,70000,1,2.5,3313,-0.99,1953,7,0,0
203,31634945973,310,70000,1,0.69,3274,-0.2,1622,45,0,0
1338,27639966001,54,70000,1,8.99,3165,0,1809,8,0,0
1814,30755292776,246,70000,1,1.49,3274,0,1937,36,0,0
1675,27904040658,77,70000,2,9.78,3235,-4.2,1409,12,0,0
1675,30179005324,223,70000,2,6.98,3235,-7,943,33,0,0
